Gemcitabine Dosage (nM), Replicate, Time (hr), Organoid ID, Masked fluorescence, Area, Circularity
3,5,24,37,662,712,0.882260
3,5,24,38,534,508,0.898029
3,5,24,39,1206,1024,0.861339
3,5,24,40,1153,1128,0.841241
3,5,24,42,1138,1268,0.844200
3,5,24,43,588,592,0.830377
3,5,24,48,2984,2312,0.823102
3,5,24,49,856,832,0.822717
3,5,24,50,630,572,0.699444
3,5,28,1,1520,1288,0.864794
3,5,28,2,4596,3134,0.857887
3,5,28,3,1754,1790,0.852096
3,5,28,4,7715,5380,0.866061
3,5,28,5,16189,6924,0.820651
3,5,28,6,5617,5152,0.810804
3,5,28,7,8794,5972,0.774180
3,5,28,8,7906,6460,0.855732
3,5,28,9,27781,15776,0.859445
3,5,28,10,3787,3368,0.867481
3,5,28,11,1052,1088,0.835978
3,5,28,12,4152,3838,0.842037
3,5,28,14,3023,2348,0.791275
3,5,28,15,5966,4372,0.857875
3,5,28,17,1155,1436,0.871653
3,5,28,19,1638,1776,0.856823
3,5,28,22,804,796,0.841374
3,5,28,26,3030,2260,0.851074
3,5,28,27,1475,1148,0.874893
3,5,28,31,2536,1848,0.858060
3,5,28,33,1273,1036,0.885386
3,5,28,35,1728,1668,0.875558
3,5,28,36,823,804,0.885944
3,5,28,37,1115,828,0.859874
3,5,28,39,1446,1116,0.871592
3,5,28,40,703,600,0.880406
3,5,28,41,1549,1520,0.797568
3,5,28,43,535,516,0.877186
3,5,28,44,1019,944,0.872233
3,5,28,47,2410,2400,0.781978
3,5,28,48,3221,2240,0.818086
3,5,28,49,958,800,0.857920
3,5,28,50,573,504,0.718264
3,5,28,51,1015,408,0.882447
3,5,32,1,2052,1908,0.838817
3,5,32,2,4970,3198,0.856134
3,5,32,3,1964,2064,0.860056
3,5,32,4,7993,5560,0.838346
3,5,32,5,19846,9176,0.811246
3,5,32,6,5315,4576,0.819518
3,5,32,7,9453,6364,0.814175
3,5,32,8,9212,7856,0.867485
3,5,32,9,31714,18328,0.859848
3,5,32,10,3095,2652,0.852725
3,5,32,11,567,644,0.788832
3,5,32,12,4121,3522,0.843545
3,5,32,14,4531,3344,0.816433
3,5,32,15,7374,5460,0.855663
3,5,32,17,1368,1700,0.866035
3,5,32,19,1474,1588,0.866961
3,5,32,22,974,1020,0.843102
3,5,32,24,710,652,0.793716
3,5,32,26,3046,2140,0.865249
3,5,32,27,1305,904,0.834648
3,5,32,31,2954,2304,0.824008
3,5,32,33,1631,1312,0.858722
3,5,32,35,1749,1672,0.864877
3,5,32,36,1014,996,0.872090
3,5,32,37,1077,1012,0.869958
3,5,32,39,3073,2576,0.638439
3,5,32,40,1005,872,0.866053
3,5,32,41,2024,1856,0.827945
3,5,32,42,561,620,0.636072
3,5,32,44,523,444,0.815213
3,5,32,45,449,464,0.819819
3,5,32,46,2327,568,0.881898
3,5,32,47,3213,3118,0.845358
3,5,32,48,5216,3664,0.850974
3,5,32,49,942,708,0.865026
3,5,32,50,892,788,0.617644
3,5,32,51,1090,472,0.853701
3,5,36,1,3158,3116,0.741174
3,5,36,2,5330,3524,0.856939
3,5,36,3,2297,2430,0.859740
3,5,36,4,8294,5120,0.817718
3,5,36,5,20674,9318,0.811681
3,5,36,6,5441,4284,0.836730
3,5,36,7,8657,4964,0.803463
3,5,36,8,10576,9212,0.855922
3,5,36,9,33530,18676,0.865779
3,5,36,10,3201,2760,0.861179
3,5,36,12,4291,3576,0.839884
3,5,36,14,4013,2856,0.685836
3,5,36,15,8628,6696,0.849572
3,5,36,19,1507,1622,0.873971
3,5,36,22,1022,1088,0.868074
3,5,36,24,1825,1672,0.835811
3,5,36,26,3724,2552,0.855094
3,5,36,27,1344,918,0.824393
3,5,36,31,2890,2224,0.850034
3,5,36,33,1631,1276,0.850189
3,5,36,35,2158,2064,0.850967
3,5,36,36,702,572,0.842532
3,5,36,37,1118,1004,0.800687
3,5,36,39,1349,1068,0.857422
3,5,36,40,1262,1126,0.889708
3,5,36,41,2272,2012,0.865119
3,5,36,44,640,560,0.875665
3,5,36,45,492,508,0.799217
3,5,36,47,3440,3360,0.839594
3,5,36,48,4938,3176,0.838001
3,5,36,49,1222,920,0.851431
3,5,36,50,1293,1188,0.673088
3,5,36,51,920,404,0.884496
3,5,36,52,1497,1368,0.477105
3,5,40,1,2515,2264,0.666282
3,5,40,2,5875,3744,0.857397
3,5,40,3,1924,1938,0.859351
3,5,40,4,8758,5532,0.844265
3,5,40,5,21833,9292,0.827885
3,5,40,6,5650,4180,0.833770
3,5,40,7,9208,4996,0.782948
3,5,40,8,11366,9436,0.857269
3,5,40,9,34831,18592,0.860753
3,5,40,10,3508,2864,0.854892
3,5,40,11,2520,2488,0.837676
3,5,40,12,4772,3912,0.858865
3,5,40,14,5114,3432,0.846761
3,5,40,15,8621,6264,0.842471
3,5,40,19,1664,1782,0.873295
3,5,40,22,979,1008,0.873340
3,5,40,26,4328,2908,0.835718
3,5,40,27,3421,2612,0.648275
3,5,40,31,3293,2648,0.860117
3,5,40,33,1818,1352,0.886019
3,5,40,35,2475,2392,0.851974
3,5,40,37,877,908,0.841955
3,5,40,39,3065,2056,0.602438
3,5,40,40,1144,952,0.847139
3,5,40,41,2130,2140,0.699528
3,5,40,42,884,920,0.588618
3,5,40,45,533,536,0.750292
3,5,40,47,4429,4334,0.864397
3,5,40,48,4684,2816,0.848354
3,5,40,49,855,600,0.833216
3,5,40,50,604,520,0.608386
3,5,40,51,950,416,0.838644
3,5,44,1,2536,2392,0.687767
3,5,44,2,5851,3502,0.827077
3,5,44,3,1778,1810,0.820357
3,5,44,4,9259,5232,0.855736
3,5,44,5,22762,9782,0.824023
3,5,44,6,6553,4804,0.830301
3,5,44,7,9966,5556,0.788933
3,5,44,8,11386,9016,0.850312
3,5,44,9,36219,18248,0.862229
3,5,44,10,3752,2948,0.852629
3,5,44,11,1110,972,0.830269
3,5,44,12,5092,4032,0.843535
3,5,44,14,3595,2336,0.735073
3,5,44,15,8817,5732,0.848333
3,5,44,19,1394,1424,0.877028
3,5,44,22,1223,1184,0.887396
3,5,44,26,3905,2428,0.845189
3,5,44,27,3651,2884,0.609783
3,5,44,31,3071,2452,0.869674
3,5,44,32,700,488,0.856921
3,5,44,33,1789,1384,0.859952
3,5,44,35,2336,2208,0.859329
3,5,44,37,1088,1144,0.828617
3,5,44,39,1933,1256,0.657126
3,5,44,40,1224,1058,0.881064
3,5,44,41,1639,1568,0.582667
3,5,44,42,1137,1068,0.649904
3,5,44,45,632,644,0.731555
3,5,44,47,5360,5288,0.839336
3,5,44,48,5429,2896,0.842888
3,5,44,49,1214,880,0.837070
3,5,44,50,1445,1300,0.697351
3,5,48,1,1972,1564,0.805974
3,5,48,2,5765,3032,0.848106
3,5,48,3,1740,1684,0.860712
3,5,48,4,9055,5122,0.778340
3,5,48,5,25006,9914,0.825021
3,5,48,6,6157,4092,0.827441
3,5,48,7,12571,7728,0.701268
3,5,48,8,11231,7428,0.858731
3,5,48,9,38354,17652,0.869135
3,5,48,10,3736,2528,0.857557
3,5,48,11,1427,1280,0.869025
3,5,48,12,4539,3042,0.858509
3,5,48,14,5718,3500,0.827304
3,5,48,15,8267,4544,0.858870
3,5,48,19,1438,1432,0.864827
3,5,48,24,824,824,0.700406
3,5,48,26,3830,2304,0.840285
3,5,48,27,3551,2578,0.708189
3,5,48,31,2708,1992,0.878080
3,5,48,33,1790,1320,0.875471
3,5,48,35,1811,1432,0.855687
3,5,48,36,1014,696,0.856317
3,5,48,37,724,728,0.852367
3,5,48,39,2220,1360,0.714993
3,5,48,40,1682,1456,0.851958
3,5,48,41,2791,2664,0.859523
3,5,48,43,587,584,0.852778
3,5,48,45,551,532,0.741193
3,5,48,47,4956,4674,0.847739
3,5,48,48,5418,2520,0.834184
3,5,48,49,1309,912,0.852154
3,5,48,50,3725,2880,0.647868
3,5,48,53,439,404,0.911823
3,5,48,54,1140,440,0.789259
3,5,52,1,1472,1200,0.859517
3,5,52,2,6062,3066,0.859678
3,5,52,3,1600,1500,0.863802
3,5,52,4,10192,5892,0.832244
3,5,52,5,26107,8836,0.825662
3,5,52,6,7179,4728,0.824284
3,5,52,7,12360,7216,0.834494
3,5,52,8,11549,6924,0.842311
3,5,52,9,40924,18096,0.847836
3,5,52,10,3067,1604,0.875770
3,5,52,11,505,404,0.712727
3,5,52,12,4823,2778,0.845770
3,5,52,14,6271,3676,0.851448
3,5,52,15,9162,4840,0.861627
3,5,52,19,1519,1488,0.889686
3,5,52,26,3843,2272,0.836140
3,5,52,27,3351,2272,0.558058
3,5,52,31,3004,2328,0.874444
3,5,52,32,513,448,0.854583
3,5,52,33,1868,1360,0.860397
3,5,52,35,2110,1400,0.881160
3,5,52,36,980,692,0.847424
3,5,52,37,1079,872,0.814909
3,5,52,39,1481,884,0.615699
3,5,52,40,1769,1478,0.890084
3,5,52,41,3448,3288,0.855772
3,5,52,47,5103,4688,0.856972
3,5,52,48,5598,2464,0.856582
3,5,52,49,1731,1200,0.882095
3,5,52,50,5373,3204,0.650853
3,5,56,1,1778,1392,0.858195
3,5,56,2,6534,2992,0.859892
3,5,56,3,1883,1776,0.831018
3,5,56,4,10072,5308,0.799531
3,5,56,5,29546,8468,0.815677
3,5,56,6,7937,4932,0.812139
3,5,56,7,13585,7296,0.809032
3,5,56,8,12831,7004,0.840784
3,5,56,9,44081,18692,0.862056
3,5,56,10,3709,1848,0.876100
3,5,56,11,1435,1216,0.851856
3,5,56,12,5440,2960,0.819561
3,5,56,14,6553,3656,0.853670
3,5,56,15,9780,4896,0.866598
3,5,56,19,1773,1718,0.863373
3,5,56,24,981,888,0.799589
3,5,56,26,4115,2328,0.864532
3,5,56,27,1864,1026,0.686985
3,5,56,30,1013,784,0.873534
3,5,56,31,3139,2384,0.884899
3,5,56,32,685,508,0.864841
3,5,56,33,1758,1252,0.864374
3,5,56,35,2764,1524,0.854555
3,5,56,36,942,588,0.799951
3,5,56,39,2927,1544,0.800804
3,5,56,40,1747,1362,0.894326
3,5,56,41,3257,2940,0.811807
3,5,56,45,559,536,0.739570
3,5,56,47,5299,4564,0.872222
3,5,56,48,6263,2404,0.860388
3,5,56,49,1584,976,0.877455
3,5,56,50,5085,3024,0.590804
3,5,60,1,1640,1300,0.856175
3,5,60,2,6561,3022,0.853487
3,5,60,3,1849,1814,0.865941
3,5,60,4,9728,5196,0.787358
3,5,60,5,30099,8436,0.816175
3,5,60,6,7844,4796,0.851034
3,5,60,7,13443,7048,0.828363
3,5,60,8,13709,7160,0.855533
3,5,60,9,43035,18020,0.869076
3,5,60,10,4040,2024,0.862336
3,5,60,11,1719,1548,0.848607
3,5,60,12,5732,3184,0.854518
3,5,60,14,6361,3540,0.867918
3,5,60,15,9883,4868,0.864116
3,5,60,19,1766,1740,0.880486
3,5,60,24,4034,2500,0.808399
3,5,60,26,4406,2668,0.853642
3,5,60,27,2024,1230,0.804181
3,5,60,31,3185,2436,0.857307
3,5,60,32,445,400,0.840177
3,5,60,33,1752,1288,0.868251
3,5,60,35,2832,1552,0.848817
3,5,60,36,876,580,0.772912
3,5,60,39,831,448,0.699835
3,5,60,40,1251,938,0.879417
3,5,60,41,3136,2688,0.833409
3,5,60,44,756,552,0.869388
3,5,60,47,5222,4374,0.868377
3,5,60,48,6614,2600,0.845001
3,5,60,49,1145,664,0.878574
3,5,60,50,5526,2888,0.663419
3,5,60,53,465,440,0.879397
3,5,64,1,1956,1496,0.903237
3,5,64,2,7050,2996,0.851352
3,5,64,3,1798,1728,0.880516
3,5,64,4,9519,4936,0.810014
3,5,64,5,32375,8258,0.799502
3,5,64,6,8452,4840,0.847833
3,5,64,7,13753,6784,0.813089
3,5,64,8,15077,6928,0.841388
3,5,64,9,45417,16892,0.854295
3,5,64,10,4682,2024,0.841918
3,5,64,11,1744,1524,0.876198
3,5,64,12,6018,2922,0.859905
3,5,64,14,5992,3100,0.846423
3,5,64,15,10581,4652,0.856700
3,5,64,19,1712,1600,0.883318
3,5,64,24,5145,2988,0.833190
3,5,64,26,4892,2860,0.874966
3,5,64,27,2266,1284,0.832413
3,5,64,31,2982,1852,0.858160
3,5,64,32,471,420,0.831369
3,5,64,33,1798,1256,0.891828
3,5,64,35,3158,1520,0.859652
3,5,64,36,1143,724,0.830362
3,5,64,37,546,464,0.785486
3,5,64,39,871,412,0.726500
3,5,64,40,1447,988,0.870226
3,5,64,41,3097,2448,0.812223
3,5,64,47,5177,3956,0.837498
3,5,64,48,6544,2368,0.845256
3,5,64,49,1221,692,0.833574
3,5,64,50,5950,2968,0.624889
3,5,64,53,445,420,0.895330
3,5,64,55,821,468,0.835391
3,5,64,56,655,440,0.845267
3,5,68,1,1860,1448,0.864468
3,5,68,2,7143,3060,0.847070
3,5,68,3,1742,1724,0.840194
3,5,68,4,8849,4532,0.825603
3,5,68,5,32819,8140,0.823733
3,5,68,6,8455,4784,0.851191
3,5,68,7,13248,5976,0.814941
3,5,68,8,15778,6992,0.830083
3,5,68,9,45082,15776,0.851789
3,5,68,10,5747,2408,0.843391
3,5,68,11,1627,1432,0.869470
3,5,68,12,6242,3110,0.856393
3,5,68,14,5465,2768,0.830390
3,5,68,15,10795,4556,0.842866
3,5,68,19,1831,1714,0.860632
3,5,68,24,7013,4040,0.739865
3,5,68,26,5381,3208,0.862682
3,5,68,27,2072,1114,0.849032
3,5,68,30,952,592,0.893275
3,5,68,31,3137,1820,0.871513
3,5,68,33,1846,1300,0.858148
3,5,68,35,3561,1512,0.847746
3,5,68,37,623,424,0.805431
3,5,68,39,2748,1372,0.713568
3,5,68,40,1434,966,0.888231
3,5,68,41,3256,2604,0.829363
3,5,68,44,761,492,0.818706
3,5,68,47,5066,3616,0.850732
3,5,68,48,7225,2620,0.836513
3,5,68,50,6489,3092,0.716203
3,5,68,53,473,436,0.845397
3,5,68,55,1339,752,0.872746
3,5,72,1,1953,1500,0.849974
3,5,72,2,6718,2896,0.837654
3,5,72,3,1755,1746,0.855303
3,5,72,4,8784,4332,0.799828
3,5,72,5,33453,7922,0.816685
3,5,72,6,9047,4932,0.829022
3,5,72,7,13669,5588,0.820964
3,5,72,8,16410,7080,0.846327
3,5,72,9,45335,14872,0.864198
3,5,72,10,6342,2880,0.658308
3,5,72,11,1849,1588,0.859501
3,5,72,12,6532,3070,0.853295
3,5,72,14,5939,2892,0.845667
3,5,72,15,11241,4636,0.832636
3,5,72,19,1892,1738,0.876921
3,5,72,24,4170,2376,0.833726
3,5,72,26,5612,3332,0.852663
3,5,72,27,2151,1178,0.879842
3,5,72,31,3222,1824,0.851648
3,5,72,32,544,488,0.831195
3,5,72,33,1839,1272,0.864273
3,5,72,35,3758,1628,0.830349
3,5,72,36,972,592,0.827643
3,5,72,37,682,500,0.807086
3,5,72,39,1658,820,0.476007
3,5,72,40,1576,1042,0.826047
3,5,72,41,3388,2640,0.828401
3,5,72,47,5100,3428,0.852375
3,5,72,48,6937,2408,0.848503
3,5,72,50,5320,2472,0.654656
3,0,0,1,1881,2228,0.863213
3,0,0,2,4967,6804,0.861187
3,0,0,3,4081,4510,0.863677
3,0,0,4,1346,1768,0.844035
3,0,0,5,6322,7136,0.833848
3,0,0,6,1389,1828,0.840357
3,0,0,7,5311,7428,0.860147
3,0,0,8,3032,3388,0.843677
3,0,0,9,1477,1956,0.863671
3,0,0,10,2800,3636,0.844940
3,0,0,11,7293,9676,0.754772
3,0,0,12,2113,2124,0.838067
3,0,0,13,5666,6892,0.845534
3,0,0,14,1318,1464,0.861423
3,0,0,15,605,772,0.802739
3,0,0,16,521,768,0.847841
3,0,0,17,353,528,0.876146
3,0,0,18,933,1380,0.871452
3,0,0,19,710,904,0.873336
3,0,0,20,349,436,0.841416
3,0,0,21,3684,3608,0.808929
3,0,0,22,474,628,0.869116
3,0,0,23,571,640,0.853755
3,0,0,24,1040,1032,0.895185
3,0,0,25,390,420,0.871250
3,0,4,1,2240,2320,0.865608
3,0,4,2,5108,6560,0.849141
3,0,4,3,2986,3108,0.865546
3,0,4,4,1204,1440,0.822258
3,0,4,5,7247,7584,0.845896
3,0,4,6,2916,3428,0.628570
3,0,4,7,6449,7968,0.867046
3,0,4,8,4184,4252,0.833813
3,0,4,10,3733,4412,0.842023
3,0,4,11,8025,9884,0.717681
3,0,4,12,2817,2832,0.702419
3,0,4,13,6956,7968,0.847896
3,0,4,14,1836,2096,0.857538
3,0,4,18,530,774,0.777966
3,0,4,19,859,1136,0.862502
3,0,4,21,4011,3476,0.797760
3,0,4,22,495,628,0.869116
3,0,4,24,1252,1240,0.677111
3,0,4,26,447,660,0.887388
3,0,4,27,414,620,0.863563
3,0,4,28,569,432,0.903419
3,0,4,29,435,500,0.867393
3,0,4,30,648,696,0.881928
3,0,4,31,447,428,0.873373
3,0,4,32,479,568,0.876538
3,0,8,1,1954,1804,0.874442
3,0,8,2,5447,6532,0.850706
3,0,8,3,3764,4006,0.865769
3,0,8,4,1384,1512,0.784667
3,0,8,5,7379,7332,0.866948
3,0,8,6,3492,3924,0.672159
3,0,8,7,7981,9664,0.860982
3,0,8,8,4004,4196,0.830058
3,0,8,10,3867,4392,0.846381
3,0,8,11,7901,9316,0.858733
3,0,8,12,2882,2908,0.660946
3,0,8,13,6541,7154,0.844134
3,0,8,14,1728,1928,0.866676
3,0,8,18,443,630,0.795356
3,0,8,19,969,1212,0.865883
3,0,8,21,3442,2848,0.778024
3,0,8,22,954,1212,0.864842
3,0,8,24,992,956,0.832249
3,0,8,26,480,700,0.898497
3,0,8,29,463,508,0.864841
3,0,8,30,936,996,0.855981
3,0,8,32,714,848,0.819009
3,0,8,33,374,452,0.868279
3,0,8,34,740,924,0.861760
3,0,12,1,2349,2428,0.875131
3,0,12,2,5337,5746,0.848257
3,0,12,3,4033,3970,0.859926
3,0,12,4,1641,1568,0.779479
3,0,12,5,8664,7836,0.868950
3,0,12,6,1854,1984,0.782679
3,0,12,7,8927,9856,0.859752
3,0,12,8,4062,3852,0.823852
3,0,12,9,1387,1184,0.834820
3,0,12,10,3969,4032,0.872759
3,0,12,11,9101,9824,0.858864
3,0,12,12,3800,3672,0.747251
3,0,12,13,7102,7366,0.812686
3,0,12,14,2053,2224,0.864284
3,0,12,18,1175,1476,0.826554
3,0,12,19,1194,1444,0.857388
3,0,12,21,3681,2864,0.844133
3,0,12,22,913,1088,0.868074
3,0,12,24,1547,1444,0.857388
3,0,12,26,453,636,0.859263
3,0,12,29,731,772,0.841537
3,0,12,30,1052,1068,0.861155
3,0,12,31,591,468,0.902525
3,0,12,32,844,948,0.885833
3,0,12,33,386,448,0.913436
3,0,12,34,606,672,0.831957
3,0,16,1,2372,2180,0.866507
3,0,16,2,6615,7308,0.841729
3,0,16,3,4754,4748,0.844340
3,0,16,4,2071,1868,0.821837
3,0,16,5,9241,8496,0.850851
3,0,16,6,2807,2512,0.520674
3,0,16,7,9230,9668,0.854105
3,0,16,8,3506,3016,0.834982
3,0,16,10,3760,3592,0.866630
3,0,16,11,11168,12076,0.756065
3,0,16,12,3364,3268,0.768869
3,0,16,13,6402,6386,0.803468
3,0,16,14,2322,2416,0.850623
3,0,16,15,753,796,0.881525
3,0,16,18,1329,1566,0.858751
3,0,16,19,1140,1248,0.845107
3,0,16,21,2797,2008,0.865205
3,0,16,22,974,1148,0.877541
3,0,16,24,1775,1700,0.877698
3,0,16,26,471,656,0.860966
3,0,16,27,468,656,0.884695
3,0,16,29,886,924,0.882944
3,0,16,30,1016,1016,0.842523
3,0,16,31,691,568,0.887323
3,0,16,32,724,804,0.854524
3,0,16,33,490,560,0.859265
3,0,20,1,2956,2988,0.856172
3,0,20,2,7695,8170,0.854391
3,0,20,3,4680,4522,0.850673
3,0,20,4,2828,2448,0.856956
3,0,20,5,10325,9188,0.862367
3,0,20,6,2340,2212,0.846999
3,0,20,7,10105,10316,0.854187
3,0,20,8,3887,3220,0.840261
3,0,20,9,1573,1024,0.857986
3,0,20,10,4189,3684,0.862973
3,0,20,11,12840,13116,0.773705
3,0,20,12,4129,3760,0.800929
3,0,20,13,6311,5764,0.861037
3,0,20,14,2247,2248,0.835135
3,0,20,18,1308,1542,0.811213
3,0,20,19,1060,1028,0.843799
3,0,20,21,3556,2560,0.854743
3,0,20,22,872,964,0.873232
3,0,20,24,2181,1944,0.892556
3,0,20,26,435,580,0.896648
3,0,20,28,457,512,0.873780
3,0,20,29,971,960,0.875487
3,0,20,30,1000,940,0.856662
3,0,20,31,879,672,0.869987
3,0,20,32,795,844,0.866889
3,0,20,35,370,504,0.827152
3,0,20,36,383,504,0.900415
3,0,20,37,632,648,0.850974
3,0,24,1,3131,3128,0.856168
3,0,24,2,7698,8078,0.853959
3,0,24,3,4558,4308,0.851038
3,0,24,4,3070,2628,0.847218
3,0,24,5,11225,10276,0.858289
3,0,24,6,1467,1396,0.529831
3,0,24,7,10311,10648,0.841389
3,0,24,8,4554,3536,0.833006
3,0,24,9,1836,1208,0.835155
3,0,24,10,4637,4192,0.869441
3,0,24,11,13091,13168,0.766824
3,0,24,12,3335,3192,0.845376
3,0,24,13,5828,4976,0.840145
3,0,24,14,2064,2124,0.873599
3,0,24,18,1310,1446,0.808300
3,0,24,19,1119,1008,0.842881
3,0,24,21,2944,1964,0.855673
3,0,24,22,1034,1192,0.878701
3,0,24,24,2363,2112,0.881701
3,0,24,26,370,488,0.858533
3,0,24,28,510,572,0.888841
3,0,24,29,1036,1044,0.865859
3,0,24,30,1261,1232,0.855002
3,0,24,31,860,672,0.847299
3,0,24,32,753,812,0.837408
3,0,24,36,397,524,0.861309
3,0,28,1,3086,2892,0.858397
3,0,28,2,8693,8554,0.837275
3,0,28,3,4998,4570,0.863896
3,0,28,4,3882,3172,0.836269
3,0,28,5,12348,10728,0.853689
3,0,28,6,4695,3652,0.590228
3,0,28,7,8515,8208,0.787845
3,0,28,8,5140,3972,0.842899
3,0,28,10,4736,3796,0.865578
3,0,28,11,14512,13412,0.776112
3,0,28,12,3979,3440,0.820738
3,0,28,13,6661,5018,0.835742
3,0,28,14,3147,2964,0.843727
3,0,28,18,1478,1588,0.873623
3,0,28,19,1455,1180,0.831053
3,0,28,21,4192,2736,0.813573
3,0,28,22,1010,1100,0.884859
3,0,28,24,2866,2436,0.876572
3,0,28,26,459,596,0.875942
3,0,28,27,443,596,0.836514
3,0,28,28,557,548,0.871561
3,0,28,29,958,900,0.892076
3,0,28,30,1570,1520,0.859652
3,0,28,31,1350,996,0.866971
3,0,28,32,756,772,0.884276
3,0,28,33,656,744,0.864326
3,0,28,36,563,748,0.862132
3,0,28,38,1027,1136,0.745754
3,0,28,39,1654,1856,0.786900
3,0,32,1,3691,3548,0.834653
3,0,32,2,10814,10982,0.805893
3,0,32,3,4904,4436,0.850918
3,0,32,4,4540,3876,0.832112
3,0,32,5,12164,10004,0.855376
3,0,32,6,5107,3840,0.705112
3,0,32,7,11843,10696,0.842676
3,0,32,8,5705,4308,0.859164
3,0,32,10,4862,3640,0.870321
3,0,32,11,16332,14472,0.777070
3,0,32,12,4129,3664,0.753400
3,0,32,13,9740,7224,0.829570
3,0,32,14,3337,3172,0.832781
3,0,32,18,1563,1426,0.829624
3,0,32,19,1522,1376,0.830389
3,0,32,21,4653,2856,0.766286
3,0,32,22,1229,1368,0.874434
3,0,32,24,3058,2488,0.876035
3,0,32,26,458,592,0.894865
3,0,32,27,348,472,0.852081
3,0,32,28,644,504,0.866927
3,0,32,29,999,936,0.854838
3,0,32,30,1954,1896,0.876109
3,0,32,31,1156,868,0.864064
3,0,32,32,867,876,0.880101
3,0,32,33,523,540,0.789920
3,0,32,36,604,808,0.862199
3,0,32,40,582,584,0.868588
3,0,32,41,421,420,0.831369
3,0,36,1,3905,3624,0.859958
3,0,36,2,10555,9842,0.829442
3,0,36,3,4413,3832,0.871696
3,0,36,4,1211,1252,0.712630
3,0,36,5,11356,8376,0.842096
3,0,36,6,4138,3132,0.679851
3,0,36,7,12672,11492,0.836473
3,0,36,8,5976,4676,0.860693
3,0,36,10,4981,3700,0.857135
3,0,36,11,17536,15832,0.806881
3,0,36,12,4729,4328,0.742009
3,0,36,13,10501,6944,0.794399
3,0,36,14,3801,3788,0.845144
3,0,36,18,1488,1238,0.831849
3,0,36,19,1592,1388,0.860630
3,0,36,21,5678,3384,0.761954
3,0,36,22,1283,1436,0.860095
3,0,36,24,3269,2740,0.864392
3,0,36,26,467,620,0.868540
3,0,36,27,427,572,0.834242
3,0,36,28,476,456,0.842977
3,0,36,29,1236,1204,0.880494
3,0,36,30,2109,2104,0.871407
3,0,36,31,1358,1036,0.881380
3,0,36,32,959,996,0.879432
3,0,36,36,528,696,0.877083
3,0,36,40,618,648,0.874293
3,0,36,41,818,820,0.803827
3,0,40,1,4447,4116,0.870854
3,0,40,2,12664,11930,0.718530
3,0,40,3,4896,4190,0.856259
3,0,40,4,4443,3400,0.852991
3,0,40,5,13285,9632,0.845793
3,0,40,6,3767,2664,0.780585
3,0,40,7,15520,13580,0.667537
3,0,40,8,6380,4724,0.843912
3,0,40,10,5355,3584,0.821299
3,0,40,11,19013,16804,0.785142
3,0,40,12,5274,4852,0.763368
3,0,40,13,12596,6828,0.756382
3,0,40,14,3630,3544,0.870867
3,0,40,19,1658,1476,0.867980
3,0,40,21,2638,1320,0.568881
3,0,40,22,1422,1568,0.857126
3,0,40,24,3485,2904,0.879293
3,0,40,26,451,588,0.891836
3,0,40,28,715,452,0.831600
3,0,40,29,2028,1920,0.762017
3,0,40,30,2216,2204,0.871264
3,0,40,31,1457,1060,0.872468
3,0,40,32,1178,1192,0.882864
3,0,40,36,624,828,0.872804
3,0,40,37,1623,1576,0.836403
3,0,40,41,826,708,0.804233
3,0,40,42,468,612,0.859416
3,0,44,1,4415,4020,0.856563
3,0,44,2,11923,9898,0.672692
3,0,44,3,4529,3750,0.865758
3,0,44,4,4662,3172,0.844199
3,0,44,5,14472,10560,0.838899
3,0,44,6,1692,1200,0.723329
3,0,44,7,19085,16282,0.657511
3,0,44,8,6156,4172,0.843448
3,0,44,9,2718,1416,0.863242
3,0,44,10,5701,3288,0.856497
3,0,44,11,19960,16844,0.774842
3,0,44,12,5050,4504,0.772285
3,0,44,13,13692,5762,0.720758
3,0,44,14,3459,3268,0.862663
3,0,44,22,1425,1560,0.870890
3,0,44,24,3538,3064,0.862527
3,0,44,26,398,508,0.870360
3,0,44,28,720,572,0.863243
3,0,44,29,1670,1604,0.849567
3,0,44,30,1966,1940,0.858983
3,0,44,31,1237,908,0.854266
3,0,44,32,1114,1144,0.886745
3,0,44,33,479,456,0.862180
3,0,44,36,763,1004,0.891164
3,0,44,37,1655,1624,0.822912
3,0,44,40,767,648,0.863892
3,0,44,41,1052,932,0.811526
3,0,44,42,318,408,0.884317
3,0,44,43,764,412,0.792451
3,0,44,44,1120,924,0.860091
3,0,48,1,4286,3352,0.854607
3,0,48,2,12886,10838,0.703354
3,0,48,3,4687,3634,0.870463
3,0,48,4,4502,2700,0.805275
3,0,48,5,14932,10308,0.845829
3,0,48,7,20438,17544,0.655288
3,0,48,8,6748,4896,0.858118
3,0,48,10,6335,3332,0.842977
3,0,48,11,21390,17452,0.794052
3,0,48,12,4852,4092,0.778194
3,0,48,13,15387,5784,0.708203
3,0,48,14,3675,3448,0.869136
3,0,48,21,1053,588,0.803047
3,0,48,22,1432,1532,0.881765
3,0,48,24,3701,3096,0.869258
3,0,48,26,420,532,0.885035
3,0,48,29,2072,1940,0.739694
3,0,48,30,1499,1424,0.853293
3,0,48,31,1067,748,0.856364
3,0,48,32,1141,1168,0.860018
3,0,48,36,659,844,0.859143
3,0,48,37,1262,1220,0.844033
3,0,48,40,923,776,0.865909
3,0,48,41,1341,1148,0.854705
3,0,52,1,4299,3000,0.868746
3,0,52,2,14037,11432,0.695447
3,0,52,3,5271,3880,0.873076
